Accountability	0.9544
Facebook	0.9525
Hillary Clinton	0.9091
Puerto Rico	0.8367
Presidency of the United States	0.7957
Executive branch of the United States government	0.7757
American politicians	0.7697
Hispanic	0.7566
Federal elections of the United States	0.7253
United States federal policy	0.6769
Mitt Romney	0.6338
Liberalism	0.6215
Political campaign	0.6049
American political people	0.5848
Independent (voter)	0.556
Politicians	0.5542
Electoral College (United States)	0.5488
Independent politician	0.5256
Hispanic and Latino Americans	0.5206
Swing vote	0.5152
Government of the United States	0.5121
Tim Kaine	0.505
Forms of government	0.4991
Public sphere	0.4641
Republican National Committee	0.4338
Quadrennial events	0.4285
United States presidential campaigns	0.4219
Presidencies	0.4035
CNN	0.3927
Cuba	0.391
Chad (paper)	0.3874
South Florida	0.3804
Presidents	0.3795
Running mate	0.3761
Public administration	0.3759
Facebook Messenger	0.3673
Social epistemology	0.3623
Political corruption	0.3579
Political ideologies	0.3568
Professors in the United States	0.3564
Social institutions	0.3438
Political parties	0.3402
Public policy	0.3287
Right-wing politics	0.3098
American Dream	0.3038
North America	0.2998
Politics of the Americas	0.2891
Candidates for President of the United States	0.2864
Ticket (election)	0.2841
Social Security (United States)	0.2839
Political science	0.2823
Presidents of the United States	0.278
Public opinion	0.2734
Jargon	0.2481
Government-related organizations	0.2463
Evaluation	0.2462
Chad	0.2452
Miami	0.2429
Critical theory	0.2413
Culture	0.2406
Candidate	0.2289
Election campaigns	0.2288
Corruption	0.2253
government	0.2236
Political organizations	0.2235
Political families of the United States	0.2204
Decision theory	0.2169
University of South Florida	0.2153
World Trade Center site	0.2149
Political activism	0.2043
46	-1
Jacob Zuma	1
South Africa	1
Rape	1
Politics	1
Social issues	0.9894
Crime	0.7797
Violence	0.7754
African National Congress	0.7698
Pretoria	0.7276
Human rights	0.71
Government	0.6866
Economic Freedom Fighters	0.6515
CNN	0.6111
Lillian Ngoyi	0.5894
Politics of South Africa	0.5885
Social problems	0.5696
Social institutions	0.5329
Abuse	0.5219
Facebook	0.5213
Culture	0.5209
Violent crime	0.5141
Social psychology	0.5136
Africa	0.5119
Crimes	0.4973
Women	0.4856
Identity politics	0.4776
Gender-based violence	0.4757
Misconduct	0.4707
Union Buildings	0.47
Problem behavior	0.4691
Injustice	0.4586
Sexual violence	0.4584
Applied ethics	0.4403
Violence against women	0.4349
The Independent	0.4342
Violence against men	0.4168
Sexual violence in South Africa	0.4093
Activism	0.4056
Crimes against women	0.4051
Justice	0.3964
Aggression	0.3928
Rahima Moosa	0.3899
Human rights abuses	0.3862
Sexual abuse	0.3793
Misogyny	0.3735
Sex crimes	0.3632
Statue	0.3623
Political ideologies	0.3614
Apartheid	0.3593
Social media	0.3559
Sexual and gender prejudices	0.3445
Hate crimes	0.3409
Law	0.3361
Critical theory	0.333
Johannesburg	0.3274
Equality rights	0.3187
Misandry	0.3159
Human sexuality	0.3146
Social movements	0.3021
Electoral Commission (United Kingdom)	0.3
Civil rights and liberties	0.2977
Social ethics	0.2975
Facebook Messenger	0.2955
Gender	0.2859
Helen Joseph	0.2826
Rape culture	0.2802
Political activism	0.2717
Prejudices	0.2688
Criminal law	0.247
South African people	0.239
Causes of death	0.2385
Rights	0.2369
Political events	0.2366
South African activists	0.2336
Assault	0.231
Politics and race	0.2304
Political movements	0.2245
Political theories	0.2244
Conflict	0.2225
Sex and the law	0.2209
Men	0.2199
Interpersonal relationships	0.2147
Prejudice and discrimination	0.2122
Political party	0.2111
Politics of Africa	0.2099
Feminism	0.2053
47	-1
Olympic Games	1
Injury	1
Photograph	1
Summer Olympic Games	1
Swimming (sport)	1
Gymnastics	1
United States	1
2010 Winter Olympics	1
Medicine	1
Michael Phelps	1
Winter Olympic Games	1
Stress (biology)	1
Sports medicine	1
Vault (gymnastics)	1
Stress fracture	1
Facebook	1
Pain	1
Freestyle swimming	1
Sports	1
Multi-sport events	1
Repetitive strain injury	0.9973
Nathan Adrian	0.8909
Sports competitions	0.8304
Vanderlei Cordeiro de Lima	0.7963
Sport of athletics	0.7777
Rio de Janeiro	0.7701
Simone Biles	0.7595
Olympic weightlifting	0.7534
Sports events	0.7518
Athletic sports	0.7278
Russia	0.7196
CNN	0.7186
Diving	0.7058
Katie Ledecky	0.6892
Olympic Games ceremony	0.683
International Olympic Committee	0.6792
Individual sports	0.6766
Ukraine	0.6727
Beijing	0.6532
Cycling	0.6461
London	0.5956
Vancouver	0.5928
Splints	0.5923
Relay race	0.5895
Shin splints	0.5732
Summer	0.5718
Sochi	0.5672
Recreation	0.5646
South Korea	0.557
Anchor leg	0.554
Tendinitis	0.543
Snowboarding	0.5367
Hobbies	0.5254
Physician	0.521
Facebook Messenger	0.5119
Fencing	0.5099
Massage	0.5026
Johns Hopkins University	0.499
Stress (psychological)	0.4921
Olympic sports	0.4823
Risk	0.4748
Nations at the Olympics	0.4697
Ihor Radivilov	0.4651
Health	0.4491
Olympic flame	0.4463
Leisure	0.4458
Ellie Downie	0.4408
Twitter	0.4383
Racing	0.4293
Summer Olympic sports	0.4176
Competition	0.4134
Expert	0.4112
United Kingdom	0.3929
Dry needling	0.3927
Bone	0.3923
Democratic Republic of the Congo	0.3904
Tennis	0.3874
Archery	0.3828
Kosuke Hagino	0.3823
Long-distance running	0.3811
2012 Summer Olympics	0.3776
Tan Jiaxin	0.3745
Venus Williams	0.3717
2008 Summer Olympics	0.3623
Summer sports	0.3587
Caeleb Dressel	0.3567
Track and field	0.3554
Sport	0.3539
Sweden	0.3477
Kirsten Flipkens	0.3322
Gold medal	0.3307
Hong Un-jong	0.3154
Skiing	0.3104
Symptom	0.3092
Games	0.3066
Doping in sport	0.3019
Volleyball	0.3018
Marathon	0.3001
Entertainment events	0.2991
Yuliya Yefimova	0.2978
Athlete	0.2974
Rowing (sport)	0.2969
Recurring sporting events	0.2968
Frequency	0.2879
Olena Kravatska	0.2831
British Journal of Sports Medicine	0.2791
Medley swimming	0.2767
Spanish language	0.2761
Medical school	0.2737
Norway	0.2716
Competitions	0.265
Clemilda Fernandes	0.2569
Oslo	0.2567
Basketball	0.2562
Games of physical skill	0.2512
University of Oslo	0.2508
South Africa	0.2495
North Korea	0.2482
Italy	0.2464
Sportspeople	0.2457
Fireworks	0.2456
Competitive games	0.2433
Refugee	0.242
Research	0.2411
World War II	0.241
Association football	0.2398
Maria Lenk	0.2375
Ice	0.2365
Diseases and disorders	0.2288
Sports at the Summer Olympics	0.2282
Aquatics	0.227
Arabic	0.2261
Table tennis	0.2216
Sudan	0.2212
Swimming	0.2208
Alpine skiing	0.2196
Rugby sevens	0.2196
Boxing	0.2187
France	0.2166
Breaststroke	0.2142
Ethiopia	0.2117
Sports award winners	0.2077
Beach volleyball	0.2053
Olympic medal	0.2032
South Sudan	0.2026
48	-1
Oromo people	1
Ethiopia	1
United States	1
Government	1
Amhara people	1
Oromia Region	1
Human rights	1
Politics of Ethiopia	1
Meles Zenawi	1
Ethnic group	1
Terrorism	1
Protest	1
People of Ethiopia	1
Election	1
Social issues	1
Politics	1
Culture	1
Human rights in Ethiopia	0.9894
Democracy	0.9831
Barack Obama	0.9588
Tigray-Tigrinya people	0.9317
Amnesty International	0.8956
War on Terror	0.8878
Police	0.8783
International relations	0.8669
Social institutions	0.8246
Addis Ababa	0.8202
Police state	0.7945
Horn of Africa	0.7798
Applied ethics	0.7638
Justice	0.7498
Parliament	0.7464
Anti-terrorism legislation	0.7452
Ethical principles	0.6602
Rights	0.6538
Law	0.6328
Social exclusion	0.626
Violence	0.6226
Human rights abuses	0.6114
Facebook	0.6092
Ethiopian People's Revolutionary Democratic Front	0.6045
Conflict	0.5994
Forms of government	0.5914
Desertion	0.5847
National security	0.5839
Political ideologies	0.5746
Crimes	0.5686
George W. Bush	0.5636
Conflicts	0.5418
CNN	0.5368
Political party	0.5257
Social problems	0.5234
Crime	0.5228
Political science	0.5185
Social ethics	0.5175
Public administration	0.5139
Annexation	0.5085
President of the United States	0.4988
Legal instrument	0.4836
Political theories	0.4781
Susan Rice	0.4713
West Shewa Zone	0.4708
International security	0.4705
Government information	0.4639
Political events	0.4574
Freedom of speech	0.4481
Facebook Messenger	0.4475
Public sphere	0.4339
Activism	0.4323
Africa	0.4292
Federal government of the United States	0.4287
Global politics	0.4252
Surveillance	0.4229
Injustice	0.4186
Globalization	0.416
Ethics	0.4064
Cultural politics	0.4059
Intellectual	0.4058
Dissent	0.392
War	0.3855
Foreign policy	0.3842
International law	0.3781
Social psychology	0.376
Prosecutor	0.3672
United Nations	0.3563
Persecution	0.3461
International criminal law	0.3456
Asia	0.3455
Constitutional law	0.3409
Amhara Region	0.3367
Problem behavior	0.3338
Identity politics	0.3304
Ethiopian people	0.3303
Philosophy	0.328
Shewa	0.3247
Blog	0.3236
Wendy Sherman	0.3209
Protests	0.3159
Institutional abuse	0.3114
Language	0.3074
Misconduct	0.302
Abuse	0.3016
Demographics of Ethiopia	0.3015
Political activism	0.2977
Politics and race	0.2975
Civil rights and liberties	0.2964
Government-related organizations	0.2956
Social stigma	0.2884
Social movements	0.2817
Aggression	0.2783
Public policy	0.2703
Secession in the United States	0.2657
Government institutions	0.2628
Autonomy	0.2626
Receptor antagonist	0.2603
Accountability	0.2602
government	0.2601
Politics of Asia	0.2591
Security	0.2585
Criminal law	0.2571
Human Rights Watch	0.2561
Society	0.2545
Social events	0.2524
Law and order (politics)	0.2514
Political repression	0.2506
Freedom of assembly	0.2506
Extremism	0.2494
Political freedom	0.247
Ambassador	0.2432
Politics of Africa	0.2421
Punishment	0.2402
London	0.2399
Legal concepts	0.238
Liberalism	0.2348
United States Ambassador to the United Nations	0.2309
Afro-Eurasia	0.2295
East Africa	0.2292
Proclamation	0.224
Philosophical theories	0.2213
Criminal justice	0.2161
Fantasy	0.2139
Prejudice and discrimination	0.212
Diplomacy	0.2107
Mainstream	0.2088
Peace	0.2084
Causes of death	0.2072
Politics of the Middle East	0.2068
Administrative law	0.2057
Afro-Asiatic	0.2044
Deadly force	0.2002
49	-1
Brazil	1
Association football	1
Brazil national football team	1
FIFA World Cup	1
Football in Brazil	1
Auction	1
Neymar	1
Gabriel Barbosa	1
Chelsea F.C.	1
Ronaldinho	1
FC Barcelona	1
Sports	1
Sports teams	1
Team sports	1
Association football clubs	1
Football codes	1
Athletic sports	1
Association football teams	1
Sports organisations	1
Manchester City F.C.	0.9947
FIFA competitions	0.9794
Carlos Alberto Torres	0.9664
Juventus F.C.	0.9357
National association football teams	0.8304
A.C. Milan	0.7913
Inter Milan	0.7715
Transfer (association football)	0.7572
World championships	0.7221
2002 FIFA World Cup	0.718
1958 FIFA World Cup	0.7134
Roberto Carlos (footballer)	0.6916
National sports teams	0.6357
Rafinha (footballer, born 1993)	0.6174
Spain	0.6084
Diego Costa	0.605
International sports competitions	0.5963
Football teams	0.5911
Facebook	0.5839
Argentina national football team	0.5555
United States men's national soccer team	0.5554
South American national association football teams	0.55
FIFA	0.5195
Facebook Messenger	0.5122
National association football premier leagues	0.5083
Association football competitions	0.5037
Wales national football team	0.4997
Championships	0.493
Brazilian Football Confederation	0.4926
Jesus	0.4913
Italy national football team	0.4837
Sports clubs	0.4789
United States	0.4768
International association football competitions	0.4698
National sports teams of Brazil	0.4557
Manchester	0.4455
FIFA World Cup winners	0.4344
South Africa national football team	0.4264
Sports competitions	0.4258
2016 Summer Olympics	0.4214
FIFA World Cup tournaments	0.4171
Santos FC	0.4106
Copacabana, Rio de Janeiro	0.4099
Football	0.4004
FIFA World Cup Trophy	0.3998
Premier League	0.392
Sportspeople	0.3852
Association football seasons	0.3739
Association football records and statistics	0.367
CNN	0.3612
Brazil international footballers	0.3527
Premier League clubs	0.3342
National institutions	0.3335
Association football organisations	0.3329
Ecuador	0.3318
Sports events	0.331
2014 FIFA World Cup	0.3248
Rivaldo	0.3238
FIFA Confederations Cup winners	0.3201
Germany	0.3134
England national football team	0.3129
Association football players	0.3117
Rio de Janeiro	0.3103
China	0.3019
Harvard University	0.3016
Sports leagues	0.2957
Beach soccer	0.2867
Peru	0.2848
Abu Dhabi	0.2834
Teams	0.2812
Time in Brazil	0.2682
1982 FIFA World Cup	0.2658
Iraq	0.2653
Sports competitors	0.2649
Entertainment	0.2567
Association football governing bodies	0.2511
Beach	0.2499
Brazilian footballers	0.2434
Infrastructure	0.2344
Renato Augusto	0.2334
La Liga	0.2321
Brazilian sportspeople	0.2313
Europe	0.2298
Forward (association football)	0.2281
Sports rules and regulations	0.2248
Games of physical skill	0.2195
Spanish people of Brazilian descent	0.2177
Clubs and societies	0.2166
Sweden	0.2126
Beijing	0.2073
Games	0.2065
Olympic Games	0.2001
50	-1
Donald Trump	1
Plea	1
Anorexia nervosa	1
Anxiety	1
United Kingdom	1
Major depressive disorder	0.9975
Crime	0.8981
Police	0.8909
Mental disorder	0.8321
Social issues	0.781
Autism	0.7705
Prison	0.7223
United States	0.6953
Sentence (law)	0.6666
Psychiatry	0.6485
Crimes	0.6444
Misconduct	0.6242
Mental health	0.6228
Social problems	0.6029
Abnormal psychology	0.5984
Psychology	0.578
Violence	0.5469
Criminal law	0.541
Gun	0.5407
Criminal justice	0.5149
Disease	0.5026
Law enforcement	0.4961
Facebook	0.4937
Psychiatry-related fields	0.4923
Police officer	0.4917
Behavioural sciences	0.4775
Murder	0.4772
Clinical psychology	0.4569
Health	0.4454
Attempted murder	0.4331
Psychiatric hospital	0.4246
Facebook Messenger	0.4045
Justice	0.4026
Human rights abuses	0.4022
Mental and behavioural disorders	0.394
Culture	0.3903
CNN	0.389
Politics	0.3811
Law	0.3749
Medicine	0.3699
Psychiatric diagnosis	0.3694
Medical specialties	0.3466
Psychiatric diseases and disorders	0.3423
Clinical medicine	0.3293
Problem behavior	0.3177
Applied ethics	0.3176
Medical diagnosis	0.3069
Abuse	0.2998
National security	0.2961
England	0.2865
Diseases and disorders	0.2863
Firearm	0.2798
Hospital	0.277
Shooting range	0.2742
Crowdfunding	0.2739
Social institutions	0.2721
KSNV	0.2692
Text messaging	0.269
London	0.2687
Government	0.2686
Handgun holster	0.2636
Human rights	0.2487
Visa (document)	0.2444
Injustice	0.2401
Autograph	0.2298
Assassination	0.2288
Las Vegas	0.227
Common law	0.2175
Fiction	0.2131
Social ethics	0.2111
Security	0.2099
Public sphere	0.2064
Shooting	0.2032
Causes of death	0.2002
51	-1
Donald Trump	1
Republican Party (United States)	1
United States Senate	1
Susan Collins	1
Hillary Clinton	1
Politics of the United States	1
Politics	1
Government	0.9138
American politicians	0.9109
United States	0.8815
CNN	0.8685
Iraq War	0.744
John McCain	0.7199
American political people	0.6836
Republican Party presidential primaries	0.6724
Executive branch of the United States government	0.6724
Politics of North America	0.641
Convention bounce	0.63
Presidency of the United States	0.629
Candidate	0.6259
Political parties	0.5829
Government of the United States	0.5808
Politicians	0.5806
United States federal policy	0.5678
Gary Johnson	0.5674
Elections	0.5359
Facebook	0.5349
Mitch McConnell	0.5209
Maine	0.5064
George W. Bush	0.5018
Primary election	0.4895
International Democrat Union member parties	0.4701
Democratic Party (United States)	0.4436
Vietnam War POW/MIA issue	0.4402
Government-related organizations	0.4174
United States presidential campaigns	0.3601
Libertarian Party (United States)	0.3594
Rockefeller Republican	0.3577
Voting	0.3474
Social issues	0.3406
International relations	0.3352
Federal elections of the United States	0.3345
Party leaders of the United States Senate	0.3193
Political events	0.305
Arizona	0.2998
Iraq	0.2976
Foreign relations of the United States	0.2954
Presidents of the United States	0.2942
Social institutions	0.2925
Facebook Messenger	0.2922
Public policy	0.2878
Presidencies	0.2873
Legislative branch of the United States government	0.2803
Commander-in-chief	0.2787
NATO	0.278
Political organizations	0.2658
Grief	0.265
National security	0.2628
Quadrennial events	0.2617
Candidates for President of the United States	0.261
Empathy	0.2592
Parent	0.2431
The Washington Post	0.2423
Political ideologies	0.2377
International security	0.2361
International Democrat Union	0.2347
Secretary of State	0.2291
Prisoner of war	0.2214
Prejudice	0.2205
Controversies	0.2198
Human rights abuses	0.2179
Critical theory	0.2172
Email	0.2144
Religion	0.214
Political families of the United States	0.2126
Public sphere	0.2122
Compassion	0.2119
Civic and political organizations of the United States	0.2101
North Atlantic Treaty	0.2069
Presidencies of the United States	0.2047
North America	0.2044
Democracy	0.2036
52	-1
Fencing	1
Enzo Lefort	1
France	1
Summer Olympic Games	1
Combat	1
Individual sports	1
Combat sports	1
Sports	0.7495
Foil (fencing)	0.6972
Peter Joppich	0.6723
Olympic Games	0.6613
Summer	0.6187
Facebook	0.4952
Facebook Messenger	0.4707
Summer Olympic sports	0.4702
Online services	0.448
Olympic sports	0.433
Foil fencers	0.4184
Summer sports	0.4014
Multi-sport events	0.3885
Computer-mediated communication	0.3804
Mobile phones	0.3369
CNN	0.3342
Germany	0.3257
Social software	0.297
Social media	0.2727
Videotelephony	0.272
United States	0.2696
Mobile computers	0.2654
Fencers	0.2384
Social networking services	0.2336
Nations at the Olympics	0.218
Male fencers	0.2177
Information appliances	0.2174
Communication software	0.2087
Olympic fencers	0.2044
53	-1
Dog	1
Facebook	0.9956
Flight attendant	0.7026
Fiction	0.6508
Germany	0.6131
Literature	0.4886
Argentina	0.4633
CNN	0.4632
Entertainment	0.4369
Buenos Aires	0.4091
Facebook features	0.3834
United States	0.3589
Novels	0.3036
Facebook Messenger	0.283
Culture	0.2655
Social networking services	0.216
Social media	0.2133
Television series	0.2078
54	-1
Irom Chanu Sharmila	1
Hunger strike	1
Armed Forces (Special Powers) Act	1
Strike action	1
Manipur	1
India	1
Delhi	1
New Delhi	1
Suicide	1
Activism	1
Imphal	1
Force-feeding	1
Politics	1
Justice	1
Crime	1
Applied ethics	1
Law	1
Violence	1
Government	1
Human rights	1
Social issues	1
Rights	0.977
Human rights abuses	0.9506
Crimes	0.9356
Social institutions	0.9145
National security	0.8746
Protests	0.8497
Conflicts	0.818
Government information	0.8032
Conflict	0.7935
Detention (imprisonment)	0.7441
Social problems	0.7383
International security	0.7161
Political events	0.6884
Ethical principles	0.6807
International relations	0.6699
International criminal law	0.6639
Freedom of assembly	0.65
Prison	0.6422
Social ethics	0.6363
Criminal law	0.6298
Institutional abuse	0.6077
Criminal justice	0.6022
Jawaharlal Nehru	0.6018
Social movements	0.5983
Lawyer	0.5866
Injustice	0.5756
Independent India	0.5637
Civil disorder	0.5594
Misconduct	0.5592
Indira Gandhi	0.5551
Asia	0.526
Culture	0.5129
Abuse	0.5088
Common law	0.489
Bail	0.4864
Social events	0.4802
Nobel Prize	0.4793
Mahatma Gandhi	0.4759
United States	0.4749
Nonviolence	0.4718
Problem behavior	0.4507
Facebook	0.4313
Government institutions	0.4104
Civilian	0.4093
Law enforcement	0.4061
Civil rights and liberties	0.4061
CNN	0.4052
Public law	0.3994
Politics of Asia	0.3951
Judge	0.3847
Causes of death	0.3666
Political activism	0.3641
Public administration	0.3565
Ethics	0.3533
Government of India	0.3491
Indian Army	0.3448
Political ideologies	0.342
Sit-in	0.3394
Aggression	0.3362
Legal burden of proof	0.3293
Police	0.3243
3rd-millennium conflicts	0.3243
Arab Spring	0.3171
Hunger	0.3156
Rupee	0.3143
Facebook Messenger	0.3125
Revolutionary tactics	0.3067
War	0.3064
Patiala	0.295
Patiala House Courts Complex	0.2949
Peace	0.2939
States and territories of India	0.283
Law enforcement techniques	0.2746
Security	0.2736
Protest tactics	0.2709
Iron	0.268
Magistrate	0.2663
Political repression	0.2653
Revolutionary waves	0.2652
Man-made disasters	0.2646
Military	0.2622
Public sphere	0.2607
Government of Delhi	0.2536
Hazards	0.2462
Nobel Peace Prize	0.245
Legal action	0.2436
Deviance and social control	0.2411
Politics of India	0.2401
Trial	0.2313
International airport	0.2304
Airport	0.2172
Social psychology	0.2158
First Amendment to the United States Constitution	0.2155
Bangalore	0.2151
International law	0.2145
Revolutions	0.211
Identity politics	0.2103
Strikes (protest)	0.2086
Protest	0.2064
Equality rights	0.2036
Persecution	0.2024
Disasters	0.2004
56	-1
Honeymoon	1
International relations	0.9304
Visa (document)	0.8704
Italy	0.7942
Twitter	0.7684
Politics	0.7511
Government	0.7327
Passport	0.7235
Facebook	0.6739
Greece	0.6554
National security	0.6396
Diplomacy	0.4625
Foreign policy	0.4525
Social issues	0.4425
Facebook Messenger	0.3953
Social institutions	0.3839
Global politics	0.3814
International travel documents	0.3797
CNN	0.3761
India	0.3679
United States	0.3524
Culture	0.3478
Security	0.3279
Social media	0.3177
Sushma Swaraj	0.3051
Personal documents	0.2964
International transport	0.2959
Swaraj	0.2794
Communication	0.2667
Human rights abuses	0.2665
Travel	0.2642
Public sphere	0.2406
Computer-mediated communication	0.2321
Public records	0.232
Mass media	0.2203
Online services	0.2023
Spanish language	0.2022
Social information processing	0.2006
